대학명,모집단위,유형,전형명,기준,컷70,연도,모집인원27,경쟁률26
성균관대,의상학과,종합,학생부종합(탐구인재),70%컷(최종),3.99,2026,16,12.94
성균관대,의예과,종합,학생부종합(성균인재-지역인재),70%컷(최종),2.43,2026,3,
성신여대,간호학과(인문),논술,논술(논술우수자전형),평균 점수,85.55,2025,5,64
성신여대,경영학과,논술,논술(논술우수자전형),평균 점수,82.38,2025,6,44.67
성신여대,경제학과,논술,논술(논술우수자전형),평균 점수,78.94,2025,4,38.25
성신여대,국어국문학과,논술,논술(논술우수자전형),평균 점수,83.25,2025,4,39
성신여대,독일어문·문화학과,논술,논술(논술우수자전형),평균 점수,82.83,2025,3,36
성신여대,문화예술경영학과,논술,논술(논술우수자전형),평균 점수,83.08,2025,3,40.67
성신여대,미디어커뮤니케이션학과,논술,논술(논술우수자전형),평균 점수,87.94,2025,4,42.5
성신여대,법학부,논술,논술(논술우수자전형),평균 점수,81,2025,8,53.38
성신여대,사학과,논술,논술(논술우수자전형),평균 점수,85.67,2025,3,32.33
성신여대,사회복지학과,논술,논술(논술우수자전형),평균 점수,84.45,2025,5,40
성신여대,소비자산업학과,논술,논술(논술우수자전형),평균 점수,82.15,2025,5,36.6
성신여대,심리학과,논술,논술(논술우수자전형),평균 점수,88.55,2025,5,41.2
성신여대,영어영문학과,논술,논술(논술우수자전형),평균 점수,83,2025,4,39.5
성신여대,의류산업학과,논술,논술(논술우수자전형),평균 점수,82.3,2025,5,37.6
성신여대,일본어문·문화학과,논술,논술(논술우수자전형),평균 점수,84.8,2025,5,36.8
성신여대,정치외교학과,논술,논술(논술우수자전형),평균 점수,82.92,2025,3,37.33
성신여대,중국어문·문화학과,논술,논술(논술우수자전형),평균 점수,81.15,2025,5,39.4
성신여대,지리학과,논술,논술(논술우수자전형),평균 점수,82.88,2025,4,35.75
성신여대,프랑스어문·문화학과,논술,논술(논술우수자전형),평균 점수,85.33,2025,3,34.67
성신여대,AI융합학과,논술,논술(논술우수자전형),평균 점수,82.14,2025,6,13.17
성신여대,간호학과(자연),논술,논술(논술우수자전형),평균 점수,83,2025,6,31.67
성신여대,바이오식품공학과,논술,논술(논술우수자전형),평균 점수,75.88,2025,4,13.75
성신여대,바이오신약의과학부,논술,논술(논술우수자전형),평균 점수,78.1,2025,8,17.33
성신여대,바이오헬스융합학부,논술,논술(논술우수자전형),평균 점수,84.38,2025,4,12
성신여대,서비스디자인공학과,논술,논술(논술우수자전형),평균 점수,79.66,2025,5,12
성신여대,수리통계데이터사이언스학부,논술,논술(논술우수자전형),평균 점수,71.02,2025,5,15.4
성신여대,수리통계데이터사이언스학부,논술,논술(논술우수자전형),평균 점수,84.25,2025,6,15.5
성신여대,융합보안공학과,논술,논술(논술우수자전형),평균 점수,82.09,2025,10,12.82
성신여대,청정신소재공학과,논술,논술(논술우수자전형),평균 점수,77.48,2025,5,12
성신여대,컴퓨터공학과,논술,논술(논술우수자전형),평균 점수,72.6,2025,5,13.67
성신여대,화학·에너지융합학부,논술,논술(논술우수자전형),평균 점수,77.49,2025,6,13.83
성신여대,교육학과,교과,학생부교과(지역균형전형),70%컷(최종),2.06,2026,4,9.5
성신여대,사회교육과,교과,학생부교과(지역균형전형),70%컷(최종),2.32,2026,4,12.75
성신여대,유아교육과,교과,학생부교과(지역균형전형),70%컷(최종),2.39,2026,5,8
성신여대,윤리교육과,교과,학생부교과(지역균형전형),70%컷(최종),2,2026,4,10
성신여대,한문교육과,교과,학생부교과(지역균형전형),70%컷(최종),2.35,2026,4,9.5
성신여대,간호학과,교과,학생부교과(지역균형전형),70%컷(최종),1.79,2026,16,7.15
성신여대,창의융합학부(첨단분야전공),교과,학생부교과(지역균형전형),70%컷(최종),2.36,2026,73,7.47
성신여대,창의융합학부(자유전공),교과,학생부교과(지역균형전형),70%컷(최종),2.19,2026,54,4.88
성신여대,경영학과,종합,학생부종합(자기주도인재전형),70%컷(최종),3.06,2026,27,7.06
성신여대,경제학과,종합,학생부종합(자기주도인재전형),70%컷(최종),3.04,2026,14,5.63
성신여대,교육학과,종합,학생부종합(자기주도인재전형),70%컷(최종),2.97,2026,10,8.4
성신여대,국어국문학과,종합,학생부종합(자기주도인재전형),70%컷(최종),2.93,2026,7,13.55
성신여대,독일어문·문화학과,종합,학생부종합(자기주도인재전형),70%컷(최종),4.64,2026,6,8.5
성신여대,문화예술경영학과,종합,학생부종합(자기주도인재전형),70%컷(최종),3.38,2026,5,16.55
성신여대,미디어커뮤니케이션학과,종합,학생부종합(자기주도인재전형),70%컷(최종),2.79,2026,12,10.88
성신여대,법학부,종합,학생부종합(자기주도인재전형),70%컷(최종),3.12,2026,30,6.3
성신여대,사학과,종합,학생부종합(자기주도인재전형),70%컷(최종),3.21,2026,6,7.1
성신여대,사회교육과,종합,학생부종합(자기주도인재전형),70%컷(최종),3.11,2026,10,6.8
성신여대,사회복지학과,종합,학생부종합(자기주도인재전형),70%컷(최종),3.25,2026,9,9.62
성신여대,소비자산업학과,종합,학생부종합(자기주도인재전형),70%컷(최종),3.16,2026,9,6.92
성신여대,심리학과,종합,학생부종합(자기주도인재전형),70%컷(최종),2.93,2026,8,14.75
성신여대,영어영문학과,종합,학생부종합(자기주도인재전형),70%컷(최종),4.57,2026,12,10.71
성신여대,유아교육과,종합,학생부종합(자기주도인재전형),70%컷(최종),3.18,2026,13,7.62
성신여대,윤리교육과,종합,학생부종합(자기주도인재전형),70%컷(최종),3.17,2026,10,7.2
성신여대,의류산업학과,종합,학생부종합(자기주도인재전형),70%컷(최종),2.98,2026,12,8.56
성신여대,일본어문·문화학과,종합,학생부종합(자기주도인재전형),70%컷(최종),3.76,2026,12,8.38
성신여대,정치외교학과,종합,학생부종합(자기주도인재전형),70%컷(최종),2.85,2026,7,7.18
성신여대,중국어문·문화학과,종합,학생부종합(자기주도인재전형),70%컷(최종),4.52,2026,12,8.06
성신여대,지리학과,종합,학생부종합(자기주도인재전형),70%컷(최종),2.99,2026,7,5.45
성신여대,프랑스어문·문화학과,종합,학생부종합(자기주도인재전형),70%컷(최종),3.69,2026,5,8
성신여대,한문교육과,종합,학생부종합(자기주도인재전형),70%컷(최종),3.04,2026,10,8.1
성신여대,AI융합학과,종합,학생부종합(자기주도인재전형),70%컷(최종),3.38,2026,27,5.26
성신여대,간호학과,종합,학생부종합(자기주도인재전형),70%컷(최종),2.5,2026,30,9
성신여대,바이오식품공학과,종합,학생부종합(자기주도인재전형),70%컷(최종),2.84,2026,12,8.5
성신여대,바이오신약의과학부,종합,학생부종합(자기주도인재전형),70%컷(최종),2.77,2026,27,8.61
성신여대,바이오헬스융합학부,종합,학생부종합(자기주도인재전형),70%컷(최종),3.17,2026,24,8.43
성신여대,서비스디자인공학과,종합,학생부종합(자기주도인재전형),70%컷(최종),3.5,2026,20,4.08
성신여대,수리통계데이터사이언스학부,종합,학생부종합(자기주도인재전형),70%컷(최종),3.23,2026,20,4.71
성신여대,수리통계데이터사이언스학부,종합,학생부종합(자기주도인재전형),70%컷(최종),3.48,2026,21,5.16
성신여대,융합보안공학과,종합,학생부종합(자기주도인재전형),70%컷(최종),3.59,2026,21,3.92
성신여대,청정신소재공학과,종합,학생부종합(자기주도인재전형),70%컷(최종),3.06,2026,17,6.5
성신여대,컴퓨터공학과,종합,학생부종합(자기주도인재전형),70%컷(최종),3.32,2026,17,4.6
성신여대,화학·에너지융합학부,종합,학생부종합(자기주도인재전형),70%컷(최종),3.1,2026,22,7.04
성신여대,뷰티산업학과,종합,학생부종합(자기주도인재전형),70%컷(최종),3.43,2026,5,16.82
세명대,경찰학과,교과,학생부교과(면접우수자전형),70%컷(최종),5.9,2026,5,2.4
세명대,미디어콘텐츠창작학과,교과,학생부교과(면접우수자전형),70%컷(최종),5.7,2026,5,2.6
세명대,법학과,교과,학생부교과(면접우수자전형),70%컷(최종),6.5,2026,3,1.67
세명대,소방방재학과,교과,학생부교과(면접우수자전형),70%컷(최종),5.2,2026,3,4.33
세명대,항공서비스학과,교과,학생부교과(면접우수자전형),70%컷(최종),4.6,2026,40,13.37
세명대,간호학과,교과,학생부교과(면접우수자전형),70%컷(최종),3.93,2026,9,8.89
세명대,임상병리학과,교과,학생부교과(면접우수자전형),70%컷(최종),4.4,2026,10,4.1
세명대,경영학과,교과,학생부교과(일반전형),70%컷(최종),5.6,2026,19,3.03
세명대,경찰학과,교과,학생부교과(일반전형),70%컷(최종),5,2026,26,4.33
세명대,광고홍보학과,교과,학생부교과(일반전형),70%컷(최종),5.3,2026,17,2.6
세명대,미디어콘텐츠창작학과,교과,학생부교과(일반전형),70%컷(최종),4.8,2026,25,5.85
세명대,법학과,교과,학생부교과(일반전형),70%컷(최종),5.2,2026,22,2.59
세명대,부동산지적학과,교과,학생부교과(일반전형),70%컷(최종),5.8,2026,25,1.44
세명대,사회복지학과,교과,학생부교과(일반전형),70%컷(최종),5.43,2026,23,3.59
세명대,상담심리학과,교과,학생부교과(일반전형),70%컷(최종),5.2,2026,19,3.43
세명대,소방방재학과,교과,학생부교과(일반전형),70%컷(최종),5.1,2026,19,5
세명대,외국어학부,교과,학생부교과(일반전형),70%컷(최종),5,2026,25,2.64
세명대,호텔경영학과,교과,학생부교과(일반전형),70%컷(최종),5.9,2026,23,3.67
세명대,회계세무금융학과,교과,학생부교과(일반전형),70%컷(최종),4.9,2026,27,2
세명대,AI컴퓨터학부,교과,학생부교과(일반전형),70%컷(최종),5.6,2026,42,1.38
세명대,간호학과,교과,학생부교과(일반전형),70%컷(최종),2.93,2026,8,9.54
세명대,건축학과,교과,학생부교과(일반전형),70%컷(최종),5.7,2026,35,2.5
세명대,동물보건학과,교과,학생부교과(일반전형),70%컷(최종),4.9,2026,30,5.69
세명대,바이오식품영양학부,교과,학생부교과(일반전형),70%컷(최종),5.4,2026,15,2.52
세명대,바이오제약산업학부,교과,학생부교과(일반전형),70%컷(최종),5.4,2026,30,1.94
세명대,바이오코스메틱학과,교과,학생부교과(일반전형),70%컷(최종),5.3,2026,20,2.52
세명대,반려동물산업학과,교과,학생부교과(일반전형),70%컷(최종),5,2026,23,8.35
세명대,보건안전공학과,교과,학생부교과(일반전형),70%컷(최종),5.8,2026,20,1.83
세명대,뷰티케어학과,교과,학생부교과(일반전형),70%컷(최종),5.9,2026,25,4.28
세명대,스마트IT학부,교과,학생부교과(일반전형),70%컷(최종),5.8,2026,24,1.76
세명대,임상병리학과,교과,학생부교과(일반전형),70%컷(최종),3.66,2026,29,10.53
세명대,작업치료학과,교과,학생부교과(일반전형),70%컷(최종),4.83,2026,36,5.39
세명대,재난안전학과,교과,학생부교과(일반전형),70%컷(최종),6.1,2026,20,2.77
세명대,전기전자공학과,교과,학생부교과(일반전형),70%컷(최종),5.6,2026,25,3.79
세명대,실내디자인학과,교과,학생부교과(일반전형),70%컷(최종),5.1,2026,20,2.75
세명대,[유형1] 자율전공학부,교과,학생부교과(일반전형),70%컷(최종),5,2026,33,5.29
세명대,간호학과,종합,학생부종합(SMU의료인재전형),70%컷(최종),3.8,2026,10,10
세명대,임상병리학과,종합,학생부종합(SMU의료인재전형),70%컷(최종),4.5,2026,10,2.75
세명대,작업치료학과,종합,학생부종합(SMU의료인재전형),70%컷(최종),5.4,2026,8,2.13
세명대,한의예과,종합,학생부종합(SMU의료인재전형),70%컷(최종),1.3,2026,5,29.2
세명대,경찰학과,교과,학생부교과(지역인재(일반)전형),70%컷(최종),4.7,2026,5,4
세명대,AI컴퓨터학부,교과,학생부교과(지역인재(일반)전형),70%컷(최종),4.6,2026,3,1
세명대,간호학과,교과,학생부교과(지역인재(일반)전형),70%컷(최종),3.6,2026,34,4.71
세명대,보건안전공학과,교과,학생부교과(지역인재(일반)전형),70%컷(최종),5.7,2026,5,3.33
세명대,스마트IT학부,교과,학생부교과(지역인재(일반)전형),70%컷(최종),5.9,2026,3,1
세명대,임상병리학과,교과,학생부교과(지역인재(일반)전형),70%컷(최종),4.4,2026,5,5
세명대,작업치료학과,교과,학생부교과(지역인재(일반)전형),70%컷(최종),5,2026,8,5.13
세명대,한의예과,교과,학생부교과(지역인재(일반)전형),70%컷(최종),1.15,2026,16,20.81
세명대,[유형1] 자율전공학부,교과,학생부교과(지역인재(일반)전형),70%컷(최종),5.2,2026,11,8.6
세종대,경영학부,논술,논술(논술우수자전형),70%컷(최종),3.89,2025,9,68.15
세종대,경제학과,논술,논술(논술우수자전형),70%컷(최종),4.25,2025,4,55.75
세종대,교육학과,논술,논술(논술우수자전형),70%컷(최종),4.43,2025,5,55.5
세종대,국어국문학과,논술,논술(논술우수자전형),70%컷(최종),3.7,2025,5,59.75
세종대,국제학부,논술,논술(논술우수자전형),70%컷(최종),4.13,2025,10,67.5
세종대,미디어커뮤니케이션학과,논술,논술(논술우수자전형),70%컷(최종),3.73,2025,4,65.33
세종대,법학과,논술,논술(논술우수자전형),70%컷(최종),4.84,2025,4,61
세종대,역사학과,논술,논술(논술우수자전형),70%컷(최종),4,2025,6,54.67
세종대,행정학과,논술,논술(논술우수자전형),70%컷(최종),5.02,2025,3,59.25
세종대,호텔관광외식경영학부,논술,논술(논술우수자전형),70%컷(최종),4.34,2025,9,57
세종대,AI로봇학과,논술,논술(논술우수자전형),70%컷(최종),4.43,2025,24,25.5
세종대,AI융합전자공학과,논술,논술(논술우수자전형),70%컷(최종),4.25,2025,11,28.89
세종대,건설환경공학과,논술,논술(논술우수자전형),70%컷(최종),4.52,2025,9,26
세종대,건축공학과,논술,논술(논술우수자전형),70%컷(최종),4.46,2025,6,29.57
세종대,건축학과(5년),논술,논술(논술우수자전형),70%컷(최종),4.65,2025,5,37.2
세종대,기계공학과,논술,논술(논술우수자전형),70%컷(최종),4.44,2025,7,42.38
세종대,나노신소재공학과,논술,논술(논술우수자전형),70%컷(최종),4.93,2025,8,31.22
세종대,물리천문학과,논술,논술(논술우수자전형),70%컷(최종),3.68,2025,7,34.8
